seed,state_idx,split,ood_type,horizon,outcome_m1,outcome_0,outcome_p1,residual_m1,residual_p1,best_action,mode,history_obs,history_act
3,1059,test_ood,mixed,5,"[-4.293818473815918, -4.083729267120361]","[-2.4772825241088867, -2.26719331741333]","[-2.2704570293426514, -2.0603673458099365]","[-1.8165359497070312, -1.8165359497070312]","[0.20682549476623535, 0.20682597160339355]",1,0,"[[-3.5771114826202393, -3.3498709201812744], [-3.32565975189209, -3.292668342590332], [-3.1724352836608887, -3.0331883430480957], [-2.889065742492676, -2.840801477432251], [-2.789952039718628, -2.664069652557373], [-3.0986344814300537, -2.9061357975006104], [-3.347860813140869, -3.1081740856170654], [-3.1823158264160156, -2.87737774848938]]","[1.0, 0.0, 0.0, 1.0, 1.0, -1.0, -1.0, 0.0]"
3,1956,test_ood,mixed,1,"[-2.81207013130188, -3.2173218727111816]","[-2.8253908157348633, -3.230642795562744]","[-3.2387115955352783, -3.643963575363159]","[0.013320684432983398, 0.0133209228515625]","[-0.41332077980041504, -0.41332077980041504]",-1,1,"[[-3.692964792251587, -3.824251890182495], [-3.544853448867798, -3.692448139190674], [-3.652097702026367, -3.9535319805145264], [-3.5098159313201904, -3.764249801635742], [-3.652881383895874, -3.931474208831787], [-3.417545795440674, -3.822324514389038], [-3.2755722999572754, -3.549316883087158], [-3.046100378036499, -3.3972339630126953]]","[1.0, -1.0, 1.0, -1.0, 1.0, 0.0, -1.0, -1.0]"
3,1956,test_ood,mixed,3,"[-2.518099784851074, -2.7860922813415527]","[-2.5858042240142822, -2.8537964820861816]","[-3.737607479095459, -4.0055999755859375]","[0.06770443916320801, 0.0677042007446289]","[-1.1518032550811768, -1.1518034934997559]",-1,1,"[[-3.692964792251587, -3.824251890182495], [-3.544853448867798, -3.692448139190674], [-3.652097702026367, -3.9535319805145264], [-3.5098159313201904, -3.764249801635742], [-3.652881383895874, -3.931474208831787], [-3.417545795440674, -3.822324514389038], [-3.2755722999572754, -3.549316883087158], [-3.046100378036499, -3.3972339630126953]]","[1.0, -1.0, 1.0, -1.0, 1.0, 0.0, -1.0, -1.0]"
3,1956,test_ood,mixed,5,"[-2.2163870334625244, -2.513953447341919]","[-2.3718817234039307, -2.669447898864746]","[-4.159373760223389, -4.456940174102783]","[0.15549468994140625, 0.15549445152282715]","[-1.787492036819458, -1.787492275238037]",-1,1,"[[-3.692964792251587, -3.824251890182495], [-3.544853448867798, -3.692448139190674], [-3.652097702026367, -3.9535319805145264], [-3.5098159313201904, -3.764249801635742], [-3.652881383895874, -3.931474208831787], [-3.417545795440674, -3.822324514389038], [-3.2755722999572754, -3.549316883087158], [-3.046100378036499, -3.3972339630126953]]","[1.0, -1.0, 1.0, -1.0, 1.0, 0.0, -1.0, -1.0]"
3,1168,test_ood,mixed,1,"[-3.1611077785491943, -3.417968511581421]","[-2.7395942211151123, -2.996454954147339]","[-2.718080759048462, -2.9749412536621094]","[-0.42151355743408203, -0.42151355743408203]","[0.02151346206665039, 0.021513700485229492]",1,0,"[[-2.8034114837646484, -2.6935200691223145], [-2.6430647373199463, -2.5592944622039795], [-2.426525354385376, -2.470855951309204], [-2.6536483764648438, -2.808826208114624], [-2.4758245944976807, -2.6970512866973877], [-2.845127582550049, -2.9929428100585938], [-3.1533212661743164, -3.293321371078491], [-2.9557881355285645, -3.1507203578948975]]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0, -1.0, 0.0]"
3,1168,test_ood,mixed,3,"[-3.679476261138916, -3.8135457038879395]","[-2.5083727836608887, -2.642442226409912]","[-2.414874792098999, -2.5489439964294434]","[-1.1711034774780273, -1.1711034774780273]","[0.09349799156188965, 0.09349822998046875]",1,0,"[[-2.8034114837646484, -2.6935200691223145], [-2.6430647373199463, -2.5592944622039795], [-2.426525354385376, -2.470855951309204], [-2.6536483764648438, -2.808826208114624], [-2.4758245944976807, -2.6970512866973877], [-2.845127582550049, -2.9929428100585938], [-3.1533212661743164, -3.293321371078491], [-2.9557881355285645, -3.1507203578948975]]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0, -1.0, 0.0]"
3,1168,test_ood,mixed,5,"[-4.115169525146484, -4.291870594024658]","[-2.301999807357788, -2.478700637817383]","[-2.1010777950286865, -2.277778387069702]","[-1.8131697177886963, -1.8131699562072754]","[0.20092201232910156, 0.20092225074768066]",1,0,"[[-2.8034114837646484, -2.6935200691223145], [-2.6430647373199463, -2.5592944622039795], [-2.426525354385376, -2.470855951309204], [-2.6536483764648438, -2.808826208114624], [-2.4758245944976807, -2.6970512866973877], [-2.845127582550049, -2.9929428100585938], [-3.1533212661743164, -3.293321371078491], [-2.9557881355285645, -3.1507203578948975]]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0, -1.0, 0.0]"
3,2166,test_ood,mixed,1,"[-2.7817440032958984, -3.004586935043335]","[-2.8009915351867676, -3.023834466934204]","[-3.2202391624450684, -3.443082094192505]","[0.01924753189086914, 0.01924753189086914]","[-0.4192476272583008, -0.4192476272583008]",-1,1,"[[-3.015770673751831, -2.999192476272583], [-3.2412986755371094, -3.2697129249572754], [-3.0483715534210205, -3.2090728282928467], [-2.8401026725769043, -3.0225815773010254], [-3.1424615383148193, -3.275084972381592], [-3.3922858238220215, -3.5923850536346436], [-3.2339632511138916, -3.274275302886963], [-3.0204169750213623, -3.1795411109924316]]","[1.0, 1.0, -1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
3,2166,test_ood,mixed,3,"[-2.477430820465088, -2.580799102783203]","[-2.563783884048462, -2.667152166366577]","[-3.7295632362365723, -3.8329317569732666]","[0.08635306358337402, 0.08635306358337402]","[-1.1657793521881104, -1.1657795906066895]",-1,1,"[[-3.015770673751831, -2.999192476272583], [-3.2412986755371094, -3.2697129249572754], [-3.0483715534210205, -3.2090728282928467], [-2.8401026725769043, -3.0225815773010254], [-3.1424615383148193, -3.275084972381592], [-3.3922858238220215, -3.5923850536346436], [-3.2339632511138916, -3.274275302886963], [-3.0204169750213623, -3.1795411109924316]]","[1.0, 1.0, -1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
3,2166,test_ood,mixed,5,"[-2.1637187004089355, -2.312711715698242]","[-2.35200834274292, -2.5010015964508057]","[-4.158094882965088, -4.307088851928711]","[0.18828964233398438, 0.18828988075256348]","[-1.806086540222168, -1.8060872554779053]",-1,1,"[[-3.015770673751831, -2.999192476272583], [-3.2412986755371094, -3.2697129249572754], [-3.0483715534210205, -3.2090728282928467], [-2.8401026725769043, -3.0225815773010254], [-3.1424615383148193, -3.275084972381592], [-3.3922858238220215, -3.5923850536346436], [-3.2339632511138916, -3.274275302886963], [-3.0204169750213623, -3.1795411109924316]]","[1.0, 1.0, -1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
3,247,test_ood,mixed,1,"[-3.0948455333709717, -2.834226369857788]","[-3.110503911972046, -2.8498847484588623]","[-3.5261621475219727, -3.265543222427368]","[0.01565837860107422, 0.01565837860107422]","[-0.41565823554992676, -0.41565847396850586]",-1,1,"[[-2.698381185531616, -2.425699234008789], [-2.5781562328338623, -2.3542299270629883], [-2.5189435482025146, -2.2025794982910156], [-2.338325023651123, -1.9952473640441895], [-2.339595317840576, -2.0572586059570312], [-2.6913459300994873, -2.385146379470825], [-3.0559511184692383, -2.7049176692962646], [-3.346219301223755, -2.99643611907959]]","[1.0, 0.0, 0.0, 1.0, 0.0, -1.0, -1.0, -1.0]"
3,247,test_ood,mixed,3,"[-2.7680234909057617, -2.4350674152374268]","[-2.843118667602539, -2.510162591934204]","[-4.000518321990967, -3.6675620079040527]","[0.07509517669677734, 0.07509517669677734]","[-1.1573996543884277, -1.1573994159698486]",-1,1,"[[-2.698381185531616, -2.425699234008789], [-2.5781562328338623, -2.3542299270629883], [-2.5189435482025146, -2.2025794982910156], [-2.338325023651123, -1.9952473640441895], [-2.339595317840576, -2.0572586059570312], [-2.6913459300994873, -2.385146379470825], [-3.0559511184692383, -2.7049176692962646], [-3.346219301223755, -2.99643611907959]]","[1.0, 0.0, 0.0, 1.0, 0.0, -1.0, -1.0, -1.0]"
3,247,test_ood,mixed,5,"[-2.435704231262207, -2.1909146308898926]","[-2.6041078567504883, -2.359318256378174]","[-4.399044513702393, -4.15425443649292]","[0.16840362548828125, 0.16840362548828125]","[-1.7949366569519043, -1.794936180114746]",-1,1,"[[-2.698381185531616, -2.425699234008789], [-2.5781562328338623, -2.3542299270629883], [-2.5189435482025146, -2.2025794982910156], [-2.338325023651123, -1.9952473640441895], [-2.339595317840576, -2.0572586059570312], [-2.6913459300994873, -2.385146379470825], [-3.0559511184692383, -2.7049176692962646], [-3.346219301223755, -2.99643611907959]]","[1.0, 0.0, 0.0, 1.0, 0.0, -1.0, -1.0, -1.0]"
3,1220,test_ood,mixed,1,"[-3.653050661087036, -3.746222496032715]","[-3.638854742050171, -3.7320265769958496]","[-4.024658679962158, -4.117830753326416]","[-0.014195919036865234, -0.014195919036865234]","[-0.3858039379119873, -0.3858041763305664]",0,1,"[[-3.57513165473938, -3.8155195713043213], [-3.5458500385284424, -3.68644380569458], [-3.350532293319702, -3.4956412315368652], [-3.585191249847412, -3.727557420730591], [-3.461371421813965, -3.5481479167938232], [-3.3470122814178467, -3.471463918685913], [-3.659166097640991, -3.7370872497558594], [-3.9023780822753906, -3.92500638961792]]","[1.0, -1.0, -1.0, 1.0, 0.0, 0.0, 1.0, 1.0]"
3,1220,test_ood,mixed,3,"[-3.3374083042144775, -3.3237483501434326]","[-3.319955348968506, -3.306295394897461]","[-4.405078411102295, -4.391418933868408]","[-0.01745295524597168, -0.01745295524597168]","[-1.085123062133789, -1.0851235389709473]",0,1,"[[-3.57513165473938, -3.8155195713043213], [-3.5458500385284424, -3.68644380569458], [-3.350532293319702, -3.4956412315368652], [-3.585191249847412, -3.727557420730591], [-3.461371421813965, -3.5481479167938232], [-3.3470122814178467, -3.471463918685913], [-3.659166097640991, -3.7370872497558594], [-3.9023780822753906, -3.92500638961792]]","[1.0, -1.0, -1.0, 1.0, 0.0, 0.0, 1.0, 1.0]"
3,1220,test_ood,mixed,5,"[-3.025968551635742, -3.0693438053131104]","[-3.0344529151916504, -3.0778281688690186]","[-4.731237888336182, -4.774613857269287]","[0.008484363555908203, 0.008484363555908203]","[-1.6967849731445312, -1.6967856884002686]",-1,1,"[[-3.57513165473938, -3.8155195713043213], [-3.5458500385284424, -3.68644380569458], [-3.350532293319702, -3.4956412315368652], [-3.585191249847412, -3.727557420730591], [-3.461371421813965, -3.5481479167938232], [-3.3470122814178467, -3.471463918685913], [-3.659166097640991, -3.7370872497558594], [-3.9023780822753906, -3.92500638961792]]","[1.0, -1.0, -1.0, 1.0, 0.0, 0.0, 1.0, 1.0]"
3,2132,test_ood,mixed,1,"[-2.270174980163574, -2.3527743816375732]","[-2.321695327758789, -2.404294729232788]","[-2.7732155323028564, -2.8558149337768555]","[0.051520347595214844, 0.051520347595214844]","[-0.4515202045440674, -0.4515202045440674]",-1,1,"[[-2.8638079166412354, -2.7077231407165527], [-2.6488990783691406, -2.5745131969451904], [-2.5689709186553955, -2.5215303897857666], [-2.488614082336426, -2.327366352081299], [-2.4140982627868652, -2.264863967895508], [-2.172130584716797, -2.160515546798706], [-2.1394708156585693, -2.0712859630584717], [-2.5158944129943848, -2.5273938179016113]]","[1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
3,2132,test_ood,mixed,3,"[-1.9413191080093384, -1.9181177616119385]","[-2.1312191486358643, -2.1080174446105957]","[-3.371058702468872, -3.3478569984436035]","[0.18990004062652588, 0.18989968299865723]","[-1.2398395538330078, -1.2398395538330078]",-1,1,"[[-2.8638079166412354, -2.7077231407165527], [-2.6488990783691406, -2.5745131969451904], [-2.5689709186553955, -2.5215303897857666], [-2.488614082336426, -2.327366352081299], [-2.4140982627868652, -2.264863967895508], [-2.172130584716797, -2.160515546798706], [-2.1394708156585693, -2.0712859630584717], [-2.5158944129943848, -2.5273938179016113]]","[1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
3,2132,test_ood,mixed,5,"[-1.5861440896987915, -1.6209081411361694]","[-1.9616185426712036, -1.9963823556900024]","[-3.8645505905151367, -3.8993144035339355]","[0.3754744529724121, 0.375474214553833]","[-1.902932047843933, -1.902932047843933]",-1,1,"[[-2.8638079166412354, -2.7077231407165527], [-2.6488990783691406, -2.5745131969451904], [-2.5689709186553955, -2.5215303897857666], [-2.488614082336426, -2.327366352081299], [-2.4140982627868652, -2.264863967895508], [-2.172130584716797, -2.160515546798706], [-2.1394708156585693, -2.0712859630584717], [-2.5158944129943848, -2.5273938179016113]]","[1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
3,967,test_ood,mixed,1,"[-3.404935121536255, -3.677835702896118]","[-2.9964346885681152, -3.2693352699279785]","[-2.9879343509674072, -3.2608349323272705]","[-0.40850043296813965, -0.40850043296813965]","[0.008500337600708008, 0.008500337600708008]",1,0,"[[-3.325234889984131, -3.3734588623046875], [-3.067166566848755, -3.236680269241333], [-3.2164998054504395, -3.5053842067718506], [-3.143937587738037, -3.409990072250366], [-3.4027304649353027, -3.6863155364990234], [-3.2214159965515137, -3.4701390266418457], [-3.05240535736084, -3.2789816856384277], [-3.2261464595794678, -3.4379630088806152]]","[-1.0, 1.0, -1.0, 0.0, 1.0, -1.0, 1.0, -1.0]"
3,967,test_ood,mixed,3,"[-3.880469799041748, -4.029015064239502]","[-2.740171194076538, -2.888716697692871]","[-2.68751859664917, -2.836063861846924]","[-1.14029860496521, -1.1402983665466309]","[0.052652597427368164, 0.052652835845947266]",1,0,"[[-3.325234889984131, -3.3734588623046875], [-3.067166566848755, -3.236680269241333], [-3.2164998054504395, -3.5053842067718506], [-3.143937587738037, -3.409990072250366], [-3.4027304649353027, -3.6863155364990234], [-3.2214159965515137, -3.4701390266418457], [-3.05240535736084, -3.2789816856384277], [-3.2261464595794678, -3.4379630088806152]]","[-1.0, 1.0, -1.0, 0.0, 1.0, -1.0, 1.0, -1.0]"
3,967,test_ood,mixed,5,"[-4.283202171325684, -4.472968101501465]","[-2.511198043823242, -2.700963258743286]","[-2.3820033073425293, -2.5717687606811523]","[-1.7720041275024414, -1.7720048427581787]","[0.1291947364807129, 0.1291944980621338]",1,0,"[[-3.325234889984131, -3.3734588623046875], [-3.067166566848755, -3.236680269241333], [-3.2164998054504395, -3.5053842067718506], [-3.143937587738037, -3.409990072250366], [-3.4027304649353027, -3.6863155364990234], [-3.2214159965515137, -3.4701390266418457], [-3.05240535736084, -3.2789816856384277], [-3.2261464595794678, -3.4379630088806152]]","[-1.0, 1.0, -1.0, 0.0, 1.0, -1.0, 1.0, -1.0]"
3,716,test_ood,mixed,1,"[-2.8624942302703857, -3.048643112182617]","[-2.8787667751312256, -3.064915895462036]","[-3.295039415359497, -3.4811882972717285]","[0.016272544860839844, 0.016272783279418945]","[-0.4162726402282715, -0.4162724018096924]",-1,1,"[[-3.941473960876465, -4.122623443603516], [-3.7290565967559814, -3.958014726638794], [-3.5505709648132324, -3.7612593173980713], [-3.365452527999878, -3.5595526695251465], [-3.1058173179626465, -3.4075872898101807], [-3.015718460083008, -3.1767396926879883], [-3.323680877685547, -3.479658365249634], [-3.102285623550415, -3.2227845191955566]]","[1.0, -1.0, 0.0, -1.0, -1.0, 0.0, 1.0, -1.0]"
3,716,test_ood,mixed,3,"[-2.556980609893799, -2.627232551574707]","[-2.6339759826660156, -2.704228162765503]","[-3.7927403450012207, -3.862992525100708]","[0.0769953727722168, 0.0769956111907959]","[-1.158764362335205, -1.158764362335205]",-1,1,"[[-3.941473960876465, -4.122623443603516], [-3.7290565967559814, -3.958014726638794], [-3.5505709648132324, -3.7612593173980713], [-3.365452527999878, -3.5595526695251465], [-3.1058173179626465, -3.4075872898101807], [-3.015718460083008, -3.1767396926879883], [-3.323680877685547, -3.479658365249634], [-3.102285623550415, -3.2227845191955566]]","[1.0, -1.0, 0.0, -1.0, -1.0, 0.0, 1.0, -1.0]"
3,716,test_ood,mixed,5,"[-2.243556499481201, -2.3626620769500732]","[-2.4153568744659424, -2.5344624519348145]","[-4.212089538574219, -4.33119535446167]","[0.1718003749847412, 0.1718003749847412]","[-1.7967326641082764, -1.7967329025268555]",-1,1,"[[-3.941473960876465, -4.122623443603516], [-3.7290565967559814, -3.958014726638794], [-3.5505709648132324, -3.7612593173980713], [-3.365452527999878, -3.5595526695251465], [-3.1058173179626465, -3.4075872898101807], [-3.015718460083008, -3.1767396926879883], [-3.323680877685547, -3.479658365249634], [-3.102285623550415, -3.2227845191955566]]","[1.0, -1.0, 0.0, -1.0, -1.0, 0.0, 1.0, -1.0]"
3,1845,test_ood,mixed,1,"[-1.851506233215332, -1.9655221700668335]","[-1.9310499429702759, -2.0450658798217773]","[-2.4105937480926514, -2.5246098041534424]","[0.07954370975494385, 0.07954370975494385]","[-0.4795438051223755, -0.47954392433166504]",-1,1,"[[-3.117117166519165, -3.339754104614258], [-2.915269613265991, -3.1301963329315186], [-2.70658016204834, -2.9252326488494873], [-2.6049890518188477, -2.713580846786499], [-2.4976937770843506, -2.525193929672241], [-2.40690016746521, -2.5380287170410156], [-2.2482433319091797, -2.323871612548828], [-2.104688882827759, -2.1492583751678467]]","[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0]"
3,1845,test_ood,mixed,3,"[-1.4953769445419312, -1.5005289316177368]","[-1.7786614894866943, -1.7838134765625]","[-3.0798428058624268, -3.0849945545196533]","[0.2832845449447632, 0.2832845449447632]","[-1.3011813163757324, -1.3011810779571533]",-1,1,"[[-3.117117166519165, -3.339754104614258], [-2.915269613265991, -3.1301963329315186], [-2.70658016204834, -2.9252326488494873], [-2.6049890518188477, -2.713580846786499], [-2.4976937770843506, -2.525193929672241], [-2.40690016746521, -2.5380287170410156], [-2.2482433319091797, -2.323871612548828], [-2.104688882827759, -2.1492583751678467]]","[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0]"
3,1845,test_ood,mixed,5,"[-1.0896042585372925, -1.1499571800231934]","[-1.6434353590011597, -1.7037882804870605]","[-3.6241908073425293, -3.6845433712005615]","[0.5538311004638672, 0.5538311004638672]","[-1.9807554483413696, -1.980755090713501]",-1,1,"[[-3.117117166519165, -3.339754104614258], [-2.915269613265991, -3.1301963329315186], [-2.70658016204834, -2.9252326488494873], [-2.6049890518188477, -2.713580846786499], [-2.4976937770843506, -2.525193929672241], [-2.40690016746521, -2.5380287170410156], [-2.2482433319091797, -2.323871612548828], [-2.104688882827759, -2.1492583751678467]]","[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0]"
3,1325,test_ood,mixed,1,"[-1.6918107271194458, -1.6628637313842773]","[-1.790136456489563, -1.761189579963684]","[-2.2884624004364014, -2.2595152854919434]","[0.09832572937011719, 0.09832584857940674]","[-0.4983259439468384, -0.4983257055282593]",-1,1,"[[-2.3613860607147217, -2.5105719566345215], [-2.6975317001342773, -2.892054319381714], [-2.671262264251709, -2.712089776992798], [-2.543914318084717, -2.5730340480804443], [-2.4808807373046875, -2.341911792755127], [-2.2934982776641846, -2.0742733478546143], [-2.0654408931732178, -1.939186930656433], [-1.9563589096069336, -1.8504410982131958]]","[1.0, -1.0, 0.0, 1.0, 0.0, 1.0, -1.0, 0.0]"
3,1325,test_ood,mixed,3,"[-1.303335428237915, -1.179463267326355]","[-1.651487112045288, -1.5276151895523071]","[-2.9923295974731445, -2.868457317352295]","[0.34815168380737305, 0.34815192222595215]","[-1.3408424854278564, -1.3408421277999878]",-1,1,"[[-2.3613860607147217, -2.5105719566345215], [-2.6975317001342773, -2.892054319381714], [-2.671262264251709, -2.712089776992798], [-2.543914318084717, -2.5730340480804443], [-2.4808807373046875, -2.341911792755127], [-2.2934982776641846, -2.0742733478546143], [-2.0654408931732178, -1.939186930656433], [-1.9563589096069336, -1.8504410982131958]]","[1.0, -1.0, 0.0, 1.0, 0.0, 1.0, -1.0, 0.0]"
3,1325,test_ood,mixed,5,"[-0.8438388109207153, -0.7877474427223206]","[-1.528660535812378, -1.4725693464279175]","[-3.558607339859009, -3.502516031265259]","[0.6848217248916626, 0.6848219037055969]","[-2.029946804046631, -2.029946804046631]",-1,1,"[[-2.3613860607147217, -2.5105719566345215], [-2.6975317001342773, -2.892054319381714], [-2.671262264251709, -2.712089776992798], [-2.543914318084717, -2.5730340480804443], [-2.4808807373046875, -2.341911792755127], [-2.2934982776641846, -2.0742733478546143], [-2.0654408931732178, -1.939186930656433], [-1.9563589096069336, -1.8504410982131958]]","[1.0, -1.0, 0.0, 1.0, 0.0, 1.0, -1.0, 0.0]"
3,628,test_ood,mixed,1,"[-2.5345003604888916, -3.004465103149414]","[-2.0803098678588867, -2.550274610519409]","[-2.0261194705963135, -2.496084213256836]","[-0.4541904926300049, -0.4541904926300049]","[0.05419039726257324, 0.05419039726257324]",1,0,"[[-1.802940011024475, -2.3478102684020996], [-1.7101233005523682, -2.353422164916992], [-1.6082590818405151, -2.238682746887207], [-1.508582592010498, -2.1201038360595703], [-1.4759900569915771, -1.970485806465149], [-1.8873302936553955, -2.3417739868164062], [-2.276205539703369, -2.7376654148101807], [-2.2618045806884766, -2.6810569763183594]]","[0.0, 0.0, 1.0, 0.0, 0.0, -1.0, -1.0, 0.0]"
3,628,test_ood,mixed,3,"[-3.159284830093384, -3.48568058013916]","[-1.9133687019348145, -2.239764451980591]","[-1.7148637771606445, -2.041259288787842]","[-1.2459161281585693, -1.2459161281585693]","[0.19850492477416992, 0.19850516319274902]",1,0,"[[-1.802940011024475, -2.3478102684020996], [-1.7101233005523682, -2.353422164916992], [-1.6082590818405151, -2.238682746887207], [-1.508582592010498, -2.1201038360595703], [-1.4759900569915771, -1.970485806465149], [-1.8873302936553955, -2.3417739868164062], [-2.276205539703369, -2.7376654148101807], [-2.2618045806884766, -2.6810569763183594]]","[0.0, 0.0, 1.0, 0.0, 0.0, -1.0, -1.0, 0.0]"
3,628,test_ood,mixed,5,"[-3.675938844680786, -4.026214122772217]","[-1.7650086879730225, -2.1152842044830322]","[-1.373632550239563, -1.7239078283309937]","[-1.9109301567077637, -1.9109299182891846]","[0.3913761377334595, 0.3913763761520386]",1,0,"[[-1.802940011024475, -2.3478102684020996], [-1.7101233005523682, -2.353422164916992], [-1.6082590818405151, -2.238682746887207], [-1.508582592010498, -2.1201038360595703], [-1.4759900569915771, -1.970485806465149], [-1.8873302936553955, -2.3417739868164062], [-2.276205539703369, -2.7376654148101807], [-2.2618045806884766, -2.6810569763183594]]","[0.0, 0.0, 1.0, 0.0, 0.0, -1.0, -1.0, 0.0]"
3,2706,test_ood,mixed,1,"[-1.903873324394226, -1.7696802616119385]","[-1.3508267402648926, -1.216633677482605]","[-1.1977802515029907, -1.0635871887207031]","[-0.5530465841293335, -0.5530465841293335]","[0.15304648876190186, 0.15304648876190186]",1,0,"[[-2.568870782852173, -2.32147479057312], [-2.3877108097076416, -2.2022786140441895], [-2.2167580127716064, -2.0620980262756348], [-2.078958749771118, -1.9455808401107788], [-1.858457088470459, -1.6860042810440063], [-1.6502240896224976, -1.5114511251449585], [-1.4958959817886353, -1.2518666982650757], [-1.4939275979995728, -1.2772244215011597]]","[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
3,2706,test_ood,mixed,3,"[-2.7048821449279785, -2.48602557182312]","[-1.2550101280212402, -1.0361534357070923]","[-0.7046741843223572, -0.4858175218105316]","[-1.4498720169067383, -1.4498721361160278]","[0.5503359436988831, 0.5503358840942383]",1,0,"[[-2.568870782852173, -2.32147479057312], [-2.3877108097076416, -2.2022786140441895], [-2.2167580127716064, -2.0620980262756348], [-2.078958749771118, -1.9455808401107788], [-1.858457088470459, -1.6860042810440063], [-1.6502240896224976, -1.5114511251449585], [-1.4958959817886353, -1.2518666982650757], [-1.4939275979995728, -1.2772244215011597]]","[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
3,2706,test_ood,mixed,5,"[-3.3318395614624023, -3.1900246143341064]","[-1.1708400249481201, -1.0290250778198242]","[-0.020175600424408913, 0.12163928151130676]","[-2.1609995365142822, -2.1609995365142822]","[1.1506644487380981, 1.1506643295288086]",1,0,"[[-2.568870782852173, -2.32147479057312], [-2.3877108097076416, -2.2022786140441895], [-2.2167580127716064, -2.0620980262756348], [-2.078958749771118, -1.9455808401107788], [-1.858457088470459, -1.6860042810440063], [-1.6502240896224976, -1.5114511251449585], [-1.4958959817886353, -1.2518666982650757], [-1.4939275979995728, -1.2772244215011597]]","[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
3,602,test_ood,mixed,1,"[-3.646418333053589, -3.8657755851745605]","[-3.2477729320526123, -3.467130184173584]","[-3.2491276264190674, -3.46848464012146]","[-0.39864540100097656, -0.39864540100097656]","[-0.0013546943664550781, -0.0013544559478759766]",0,0,"[[-3.4782779216766357, -3.2855844497680664], [-3.2283260822296143, -3.15500545501709], [-3.4736719131469727, -3.457388401031494], [-3.6379001140594482, -3.6677842140197754], [-3.4649534225463867, -3.514402151107788], [-3.7027831077575684, -3.8633947372436523], [-3.724470376968384, -3.7848753929138184], [-3.490713119506836, -3.6461679935455322]]","[0.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0]"
3,602,test_ood,mixed,3,"[-4.0835676193237305, -4.18379020690918]","[-2.9670040607452393, -3.0672264099121094]","[-2.944953680038452, -3.0451760292053223]","[-1.1165635585784912, -1.1165637969970703]","[0.02205038070678711, 0.02205038070678711]",1,0,"[[-3.4782779216766357, -3.2855844497680664], [-3.2283260822296143, -3.15500545501709], [-3.4736719131469727, -3.457388401031494], [-3.6379001140594482, -3.6677842140197754], [-3.4649534225463867, -3.514402151107788], [-3.7027831077575684, -3.8633947372436523], [-3.724470376968384, -3.7848753929138184], [-3.490713119506836, -3.6461679935455322]]","[0.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0]"
3,602,test_ood,mixed,5,"[-4.45579195022583, -4.601945877075195]","[-2.715914487838745, -2.8620684146881104]","[-2.6397526264190674, -2.7859065532684326]","[-1.739877462387085, -1.739877462387085]","[0.07616186141967773, 0.07616186141967773]",1,0,"[[-3.4782779216766357, -3.2855844497680664], [-3.2283260822296143, -3.15500545501709], [-3.4736719131469727, -3.457388401031494], [-3.6379001140594482, -3.6677842140197754], [-3.4649534225463867, -3.514402151107788], [-3.7027831077575684, -3.8633947372436523], [-3.724470376968384, -3.7848753929138184], [-3.490713119506836, -3.6461679935455322]]","[0.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0]"
3,450,test_ood,mixed,1,"[-2.5329430103302, -2.122109889984131]","[-2.0415773391723633, -1.6307443380355835]","[-1.9502118825912476, -1.5393788814544678]","[-0.4913656711578369, -0.49136555194854736]","[0.09136545658111572, 0.09136545658111572]",1,0,"[[-3.2575151920318604, -2.2131781578063965], [-2.9170002937316895, -1.9948424100875854], [-2.6900177001953125, -1.7942842245101929], [-2.439547538757324, -1.6160286664962769], [-2.7658519744873047, -2.049027919769287], [-2.500514507293701, -1.9121283292770386], [-2.269756555557251, -1.718529224395752], [-2.2210335731506348, -1.7131303548812866]]","[1.0, 1.0, 0.0, 1.0, -1.0, 1.0, 1.0, 0.0]"
